id, generations, popSize, bestPopSize, holePos, mutationRate, crossoverRate, runType, time(ms), time(s)
96,20000,1000,4,500000.00,0.10,0.20,Distributed,0.985230,2154,3843 ms, 3 s
97,20000,1000,4,500000.00,0.10,0.60,Distributed,0.985230,2154,3843 ms, 3 s
98,20000,1000,4,500000.00,0.30,0.20,Distributed,0.989358,6909,12399 ms, 12 s
99,20000,1000,4,500000.00,0.30,0.60,Distributed,0.989358,6909,12238 ms, 12 s
100,20000,1000,4,500000.00,0.60,0.20,Distributed,null,20000,34952 ms, 34 s
101,20000,1000,4,500000.00,0.60,0.60,Distributed,null,20000,35139 ms, 35 s
102,20000,1000,8,500000.00,0.10,0.20,Distributed,0.996783,1763,3038 ms, 3 s
103,20000,1000,8,500000.00,0.10,0.60,Distributed,0.996783,1763,3042 ms, 3 s
104,20000,1000,8,500000.00,0.30,0.20,Distributed,0.974218,9021,15825 ms, 15 s
105,20000,1000,8,500000.00,0.30,0.60,Distributed,0.974218,9021,15834 ms, 15 s
106,20000,1000,8,500000.00,0.60,0.20,Distributed,0.992208,11962,21037 ms, 21 s
107,20000,1000,8,500000.00,0.60,0.60,Distributed,0.992208,11962,21030 ms, 21 s
108,20000,2000,4,500000.00,0.10,0.20,Distributed,0.986143,2234,7398 ms, 7 s
109,20000,2000,4,500000.00,0.10,0.60,Distributed,0.986143,2234,7548 ms, 7 s
110,20000,2000,4,500000.00,0.30,0.20,Distributed,0.989358,6909,23059 ms, 23 s
111,20000,2000,4,500000.00,0.30,0.60,Distributed,0.989358,6909,23008 ms, 23 s
112,20000,2000,4,500000.00,0.60,0.20,Distributed,null,20000,65621 ms, 65 s
113,20000,2000,4,500000.00,0.60,0.60,Distributed,null,20000,66222 ms, 66 s
114,20000,2000,8,500000.00,0.10,0.20,Distributed,0.996783,1763,5783 ms, 5 s
115,20000,2000,8,500000.00,0.10,0.60,Distributed,0.996783,1763,5795 ms, 5 s
116,20000,2000,8,500000.00,0.30,0.20,Distributed,0.952898,4218,14009 ms, 14 s
117,20000,2000,8,500000.00,0.30,0.60,Distributed,0.952898,4218,14046 ms, 14 s
118,20000,2000,8,500000.00,0.60,0.20,Distributed,0.968295,9576,31669 ms, 31 s
119,20000,2000,8,500000.00,0.60,0.60,Distributed,0.951124,10435,34614 ms, 34 s
120,20000,1000,4,800000.00,0.10,0.20,Distributed,0.973897,3443,5938 ms, 5 s
121,20000,1000,4,800000.00,0.10,0.60,Distributed,0.973897,3443,5942 ms, 5 s
122,20000,1000,4,800000.00,0.30,0.20,Distributed,0.991211,9865,17339 ms, 17 s
123,20000,1000,4,800000.00,0.30,0.60,Distributed,0.991211,9865,17328 ms, 17 s
124,20000,1000,4,800000.00,0.60,0.20,Distributed,null,20000,35488 ms, 35 s
125,20000,1000,4,800000.00,0.60,0.60,Distributed,null,20000,35268 ms, 35 s
126,20000,1000,8,800000.00,0.10,0.20,Distributed,0.984820,2896,4984 ms, 4 s
127,20000,1000,8,800000.00,0.10,0.60,Distributed,0.984820,2896,5025 ms, 5 s
128,20000,1000,8,800000.00,0.30,0.20,Distributed,0.979254,9005,15884 ms, 15 s
129,20000,1000,8,800000.00,0.30,0.60,Distributed,0.979254,9005,15930 ms, 15 s
130,20000,1000,8,800000.00,0.60,0.20,Distributed,null,20000,35475 ms, 35 s
131,20000,1000,8,800000.00,0.60,0.60,Distributed,null,20000,36405 ms, 36 s
132,20000,2000,4,800000.00,0.10,0.20,Distributed,0.968287,3419,11710 ms, 11 s
133,20000,2000,4,800000.00,0.10,0.60,Distributed,0.968287,3419,11692 ms, 11 s
134,20000,2000,4,800000.00,0.30,0.20,Distributed,0.991211,9865,33551 ms, 33 s
135,20000,2000,4,800000.00,0.30,0.60,Distributed,0.991211,9865,34345 ms, 34 s
136,20000,2000,4,800000.00,0.60,0.20,Distributed,null,20000,68907 ms, 68 s
137,20000,2000,4,800000.00,0.60,0.60,Distributed,null,20000,68088 ms, 68 s
138,20000,2000,8,800000.00,0.10,0.20,Distributed,0.984820,2896,9652 ms, 9 s
139,20000,2000,8,800000.00,0.10,0.60,Distributed,0.984820,2896,9675 ms, 9 s
140,20000,2000,8,800000.00,0.30,0.20,Distributed,0.962117,5909,19655 ms, 19 s
141,20000,2000,8,800000.00,0.30,0.60,Distributed,0.962117,5909,19521 ms, 19 s
142,20000,2000,8,800000.00,0.60,0.20,Distributed,null,20000,65465 ms, 65 s
143,20000,2000,8,800000.00,0.60,0.60,Distributed,null,20000,65262 ms, 65 s
